key,zh-cn,zh-tw,en,ja
order_id,订单ID,訂單ID,Order ID,注文ID
order_no,订单号,訂單號,Order Number,注文番号
order_payment_type,类型,類型,Type,注文タイプ
order_payment_type_alipay,支付宝支付,支付寶支付,Alipay,Alipay
order_payment_type_manual,手动转账,手動轉賬,Manual Transfer,手動送金
order_payment_type_wechat,微信支付,微信支付,WeChat,WeChat
order_status,状态,狀態,Status,注文ステータス
order_status_expired,已过期,已過期,Expired,期限切れ
order_status_paid,已支付,已支付,Paid,支払い済み
order_status_pending,待支付,待支付,Pending,未支払い
order_status_refunded,已退款,已退款,Refunded,返金済み
order_status_timeout,已超时,已超時,Timeout,超時
order_subscription,订阅服务,訂閱服務,Subscription,サブスクリプション
order_subscription_duration,订阅时长,訂閱時長,Subscription Duration,サブスクリプション期間
order_subscription_version,订阅版本,訂閱版本,Subscription Version,サブスクリプションバージョン
other_login_method,其他登录方式,其他登錄方式,Other login methods,その他のログイン方法
output,输出,輸出,Output,出力
output_variable,输出变量,輸出變量,Output Variables,出力変数
over_message,超出将默认回复,超出將默認回覆,Default reply if exceeded,超えた場合のデフォルトの回答
over_response,超纲回复,超綱回覆,Over Response,超えた場合のデフォルトの回答
page_edit,页面编辑,頁面編輯,Page Edit,ページ編集
password,密码,密碼,Password,パスワード
payment.alipay_api_secret,支付宝公钥,支付寶公鑰,Alipay Public Key,Alipay公開鍵
payment.alipay_api_secret_placeholder,请输入支付宝公钥,請輸入支付寶公鑰,Please enter Alipay Public Key,Alipay公開鍵を入力してください
payment.alipay_app_id,支付宝AppID,支付寶AppID,Alipay AppID,Alipay AppID
payment.alipay_app_id_placeholder,请输入支付宝AppID,請輸入支付寶AppID,Please enter Alipay AppID,Alipay AppIDを入力してください
payment.alipay_guide_html,"1、登录支付宝开放平台<a class='text-[#5A6D9E]' href='https://open.alipay.com/module/webApp/' target='_blank'>https://open.alipay.com/module/webApp/</a>创建""网页/移动应用""，获得APPID；
2、点击进入应用，在「开发设置」""接口加签方式""中按照支付宝官方的引导进行配置，获取应用私钥、支付宝公钥；
3、在「开发设置」""授权回调地址""中填入: <span style=""color: #FA5151;"">{callback_url}</span><span class='copy-hook'></span>
4、在【API管理】接入""电脑网站支付""的能力，按照支付宝官方的引导进行配置或开通；","1、登錄支付寶開放平台<a class='text-[#5A6D9E]' href='https://open.alipay.com/module/webApp/' target='_blank'>https://open.alipay.com/module/webApp/</a>創建""網頁/移動應用""，獲得APPID；
2、點擊進入應用，在「開發設置」""接口加簽方式""中按照支付寶官方的引導進行配置，獲取應用私鑰、支付寶公鑰；
3、在「開發設置」""授權回調地址""中填入: <span  style=""color: #FA5151;"">{callback_url}</span><span class='copy-hook'></span>
4、在【API管理】接入""電腦網站支付""的能力，按照支付寶官方的引導進行配置或開通；","1、Login to Alipay Open Platform<a class='text-[#5A6D9E]' href='https://open.alipay.com/module/webApp/' target='_blank'>https://open.alipay.com/module/webApp/</a>Create ""Web/Mobile Application"" to get APPID;
2、Click to enter the application, configure according to the official guide of Alipay in ""Development Settings"" ""Interface Signing Method"" to get application private key and Alipay public key;
3、In ""Development Settings"" ""Authorization Callback Address"", fill in: <span  style=""color: #FA5151;"">{callback_url}</span><span class='copy-hook'></span>
4、In [API Management], access the capability of ""PC Website Payment"" and configure or activate it according to Alipay's official guidance;","1、Alipay開放プラットフォームにログイン<a class='text-[#5A6D9E]' href='https://open.alipay.com/module/webApp/' target='_blank'>https://open.alipay.com/module/webApp/</a>「Web/モバイルアプリケーション」を作成してAPPIDを取得；
2、アプリケーションに入り、Alipay公式のガイドに従って「開発設定」「インターフェース署名方式」を設定し、アプリケーション秘密鍵とAlipay公開鍵を取得；
3、「開発設定」「認証コールバックアドレス」に以下を入力：<span style=""color: #FA5151;"">{callback_url}</span><span class='copy-hook'></span>
4、[API管理]で「コンピューターサイト支払い」の機能を導入し、Alipay公式のガイドに従って設定または開通してください。"
payment.alipay_mch_id,应用私钥,應用私鑰,Application Private Key,アプリケーション秘密鍵
payment.alipay_mch_id_placeholder,请输入应用私钥,請輸入應用私鑰,Please enter Application Private Key,アプリケーション秘密鍵を入力してください
payment.manual.desc,备注,備註,Remarks,備考
payment.manual.desc_placeholder,请输入备注，如：请使用微信/支付宝 扫码支付以上金额,請輸入備註，如：請使用微信/支付寶 掃碼支付以上金額,"Please enter remarks,e.g.:Please use WeChat/Alipay to scan and pay the above amount",例：上記金額を支払うには、微信/アリババ のQRコードを使用してください
payment.manual.qrcode,收款码,收款碼,Receipt QR code,収款コード
payment.manual.qrcode_placeholder,请上传收款码,請上傳收款碼,Please upload the Receipt QR code,収款コードをアップロードしてください
payment.manual_pay_qrcode,付款码,付款碼,Payment QR Code,支払いコード
payment.manual_pay_qrcode_placeholder,请上传付款码,請上傳付款碼,Please upload payment QR code,支払いコードをアップロードしてください
payment.manual_tip,手动转账可支持更多的支付方式，但金额需要用户自己填写，支付后需管理员后台手动确认。,如果不便提供包括支付寶和微信等支付通道，您也可以留下二維碼或，用戶支付後手動確認單。,"Manual transfer supports more payment methods, but the amount needs to be filled in by the user themselves, and manual confirmation by the administrator in the background is required after payment.",支付宝やWeChatなどの支払いチャネルを提供できない場合は、QRコードを残すことができます。ユーザーが支払った後、手動で注文を確認します。
payment.type.alipay,支付宝支付,支付寶,Alipay,Alipay
payment.type.all,全部支付,全部支付,All Payment Methods,全部支払い方式
payment.type.manual,手动转账,手動轉賬,Manual Transfer,手動送金
payment.type.paypal,PayPal,PayPal,PayPal,PayPal
payment.type.wechat,微信支付,微信支付,WeChat,WeChat
payment.wechat_api_secret,APIv3密钥,APIv3密鑰,APIv3 Key,APIv3シークレットキー
payment.wechat_api_secret_placeholder,请输入APIv3密钥,請輸入APIv3密鑰,Please enter APIv3 Key,APIv3シークレットキーを入力してください
payment.wechat_api_secret_tip,登录微信支付商户平台 → 账户中心 → API安全 → 设置「API密钥」,登錄微信支付商戶平台 → 賬戶中心 → API安全 → 設置「API密鑰」,Login to WeChat Pay Merchant Platform → Account Center → API Security → Set 'API Key',WeChat決済加盟店プラットフォームにログイン → アカウントセンター → APIセキュリティ → 「APIキー」を設定
